,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2003-04-03,1.4428571462631226,1.4464285373687744,1.3971428871154785,1.4285714626312256,1.4285714626312256,8033200,NFLX,4.264874,1.5107142925262451,2.8363025188446045,0.0
2003-04-09,1.4821428060531616,1.485714316368103,1.4285714626312256,1.4571428298950195,1.4571428298950195,5864600,NFLX,4.7955947,1.6071428060531614,3.338451862335205,0.0
2003-04-15,1.4357142448425293,1.4500000476837158,1.408571481704712,1.4392857551574707,1.4392857551574707,6311200,NFLX,4.4757714,1.6878571510314941,3.0364856719970703,0.0
2003-05-01,1.6192857027053833,1.631428599357605,1.5964285135269165,1.6071428060531616,1.6071428060531616,14984200,NFLX,5.048308,1.6135714054107664,3.4411650896072388,0.0
2003-05-15,1.7557142972946167,1.7842856645584106,1.725000023841858,1.7471429109573364,1.7471429109573364,10684800,NFLX,4.546773,1.6864285469055176,0.0,-2.799630045890808
2003-05-27,1.5750000476837158,1.639285683631897,1.5714285373687744,1.6207143068313599,1.6207143068313599,13883800,NFLX,4.587283,1.514999985694885,0.0,-2.9665688276290894
2003-05-29,1.6100000143051147,1.643571376800537,1.579285740852356,1.6285713911056519,1.6285713911056519,7277200,NFLX,4.716554,1.569285750389099,0.0,-3.0879827737808228
2003-06-05,1.7492856979370117,1.8171428442001343,1.6878571510314941,1.815000057220459,1.815000057220459,13104000,NFLX,4.5730405,1.7771428823471065,0.0,-2.758040428161621
2003-06-10,1.572857141494751,1.6842857599258423,1.48714280128479,1.6214286088943481,1.6214286088943481,62433000,NFLX,3.8036366,1.7678571939468382,2.182207942008972,0.0
2003-06-11,1.5800000429153442,1.6321429014205933,1.5642857551574707,1.6035714149475098,1.6035714149475098,17973200,NFLX,3.5858269,1.940000057220459,1.982255458831787,0.0
2003-06-13,1.5149999856948853,1.524999976158142,1.289285659790039,1.3714286088943481,1.3714286088943481,66024000,NFLX,3.5101743,1.914285659790039,2.138745665550232,0.0
2003-06-18,1.5264285802841187,1.5621428489685059,1.5085713863372803,1.5328571796417236,1.5328571796417236,11001200,NFLX,4.7332635,1.9221428632736206,3.200406312942505,0.0
2003-06-19,1.5285714864730835,1.5821428298950195,1.5285714864730835,1.5692857503890991,1.5692857503890991,15425200,NFLX,5.164069,1.8921428918838503,3.5947834253311157,0.0
2003-06-27,1.784999966621399,1.8492857217788696,1.7657142877578735,1.7785714864730835,1.7785714864730835,18111800,NFLX,4.714796,1.6807142496109007,0.0,-2.936224579811096
2003-07-11,1.9007142782211304,1.9464285373687744,1.8585714101791382,1.89214289188385,1.89214289188385,7936600,NFLX,5.12111,1.7821428775787354,0.0,-3.228967070579529
2003-08-01,1.8514286279678345,1.8571428060531616,1.7821428775787354,1.7821428775787354,1.7821428775787354,6339200,NFLX,4.7679963,2.057142972946167,2.985853433609009,0.0
2003-08-13,1.777142882347107,1.8028571605682373,1.7200000286102295,1.7300000190734863,1.7300000190734863,4537400,NFLX,4.524022,2.3921427726745605,2.7940220832824707,0.0
2003-08-15,1.7928571701049805,1.8028571605682373,1.7549999952316284,1.784999966621399,1.784999966621399,5117000,NFLX,4.399598,2.480000019073486,2.6145981550216675,0.0
2003-08-28,2.3557143211364746,2.357142925262451,2.1892857551574707,2.259999990463257,2.259999990463257,13720000,NFLX,4.836429,2.642857074737549,2.5764291286468506,0.0
2003-08-29,2.2492856979370117,2.4128570556640625,2.232142925262451,2.380714178085327,2.380714178085327,11130000,NFLX,5.004879,2.770714282989502,2.6241648197174072,0.0
2003-09-08,2.4442856311798096,2.5357143878936768,2.4285714626312256,2.4800000190734863,2.4800000190734863,16699200,NFLX,5.2959857,2.3914284706115723,0.0,-2.815985679626465
2003-09-25,2.7064285278320312,2.7464284896850586,2.4100000858306885,2.4864284992218018,2.4864284992218018,20911800,NFLX,5.44689,3.703571319580078,2.960461378097534,0.0
2003-10-02,2.6885714530944824,2.971428632736206,2.5714285373687744,2.9264285564422607,2.9264285564422607,73129000,NFLX,4.723936,3.723571538925171,1.7975075244903564,0.0
2003-10-16,3.2485713958740234,3.825714349746704,3.23714280128479,3.703571319580078,3.703571319580078,125825000,NFLX,6.023232,3.630714178085327,0.0,-2.3196606636047363
2003-10-17,3.674999952316284,3.791428565979004,3.5357143878936768,3.723571538925171,3.723571538925171,38456600,NFLX,6.153962,3.348571538925171,0.0,-2.4303905963897705
2003-10-20,3.6335713863372803,4.017857074737549,3.604285717010498,3.9100000858306885,3.9100000858306885,60559800,NFLX,6.3525963,3.328571319580078,0.0,-2.442596197128296
2003-10-24,3.75,3.817857027053833,3.6214284896850586,3.713571310043335,3.713571310043335,21513800,NFLX,7.3807034,3.3407142162323,0.0,-3.6671321392059326
2003-11-18,3.2285714149475098,3.4000000953674316,3.194999933242798,3.3264286518096924,3.3264286518096924,39229400,NFLX,6.8778033,3.2178571224212646,0.0,-3.551374673843384
2003-11-28,3.4521429538726807,3.507857084274292,3.4285714626312256,3.5,3.5,5108600,NFLX,7.1160855,3.647857189178467,3.6160855293273926,0.0
2003-12-02,3.6035714149475098,3.7014286518096924,3.5714285373687744,3.635714292526245,3.635714292526245,15824200,NFLX,6.8424478,3.919285774230957,3.206733465194702,0.0
2003-12-09,3.3992857933044434,3.4178571701049805,3.2364284992218018,3.2457141876220703,3.2457141876220703,14681800,NFLX,5.449518,3.906428575515747,2.2038040161132812,0.0
2003-12-19,3.656428575515747,3.6992857456207275,3.596428632736206,3.647857189178467,3.647857189178467,18169200,NFLX,5.856634,4.664999961853027,2.2087769508361816,0.0
2003-12-26,4.064285755157471,4.212857246398926,4.050000190734863,4.157142639160156,4.157142639160156,11887400,NFLX,7.5126114,4.839285850524902,3.35546875,0.0
2004-01-07,4.307142734527588,4.46999979019165,4.249285697937012,4.445714473724365,4.445714473724365,68432000,NFLX,6.214271,5.0535712242126465,1.7685565948486328,0.0
2004-01-13,4.598571300506592,4.679999828338623,4.5271430015563965,4.664999961853027,4.664999961853027,32963000,NFLX,7.880804,4.974999904632568,3.215804100036621,0.0
2004-01-22,5.413571357727051,5.657142639160156,5.230000019073486,5.54714298248291,5.54714298248291,166234600,NFLX,7.6330066,5.328571319580078,0.0,-2.0858635902404785
2004-01-30,5.033571243286133,5.333571434020996,5.013571262359619,5.2435712814331055,5.2435712814331055,35644000,NFLX,8.365467,5.002857208251953,0.0,-3.1218957901000977
2004-02-03,5.184285640716553,5.266428470611572,5.0064287185668945,5.135714054107666,5.135714054107666,33744200,NFLX,8.775494,4.444285869598389,0.0,-3.639779567718506
2004-02-06,5.235714435577393,5.485714435577393,5.17642879486084,5.473571300506592,5.473571300506592,31558800,NFLX,8.667079,4.964285850524903,0.0,-3.193507671356201
2004-02-10,5.532142639160156,5.532142639160156,5.144999980926514,5.199999809265137,5.199999809265137,64220800,NFLX,8.422524,4.7171430587768555,0.0,-3.222524642944336
2004-02-17,5.157142639160156,5.171428680419922,4.929999828338623,5.039999961853027,5.039999961853027,21977900,NFLX,7.843981,4.449999809265137,0.0,-2.803980827331543
2004-02-23,4.842857360839844,5.121428489685059,4.828571319580078,5.002857208251953,5.002857208251953,42249200,NFLX,7.6432047,4.221428394317627,0.0,-2.640347480773926
2004-02-27,4.857142925262451,4.99571418762207,4.7171430587768555,4.914285659790039,4.914285659790039,34990200,NFLX,7.240791,4.389999866485596,0.0,-2.326505184173584
2004-03-02,4.964285850524902,5.02142858505249,4.914285659790039,4.922857284545898,4.922857284545898,15796900,NFLX,8.8756895,4.0714287757873535,0.0,-3.9528322219848633
2004-03-04,4.7328572273254395,4.748571395874023,4.644285678863525,4.668571472167969,4.668571472167969,17023300,NFLX,8.593509,4.22857141494751,0.0,-3.9249372482299805
2004-03-05,4.651428699493408,4.871428489685059,4.6185712814331055,4.752857208251953,4.752857208251953,19357800,NFLX,8.146327,4.138571262359619,0.0,-3.39346981048584
2004-03-08,4.72857141494751,4.800000190734863,4.5428571701049805,4.5685715675354,4.5685715675354,13554100,NFLX,7.8336377,4.769999980926514,3.265066146850586,0.0
2004-03-09,4.577142715454102,4.592857360839844,4.414285659790039,4.449999809265137,4.449999809265137,17731700,NFLX,7.5463114,4.9099998474121085,3.096311569213867,0.0
2004-03-17,4.2071428298950195,4.4128570556640625,4.187142848968506,4.360000133514404,4.360000133514404,17376800,NFLX,6.6533036,5.090000152587891,2.2933034896850586,0.0
2004-03-18,4.347142696380615,4.475714206695557,4.309999942779541,4.414285659790039,4.414285659790039,10858400,NFLX,6.8676825,5.378571510314941,2.453396797180176,0.0
2004-03-24,4.0714287757873535,4.142857074737549,3.9571428298950195,4.04714298248291,4.04714298248291,9060800,NFLX,6.5124607,5.288571357727051,2.465317726135254,0.0
2004-04-05,5.008571624755859,5.205714225769043,4.9728569984436035,5.099999904632568,5.099999904632568,11547200,NFLX,7.842692,4.005714416503906,0.0,-2.742691993713379
2004-05-03,3.614285707473755,3.857142925262451,3.6128571033477783,3.8428571224212646,3.8428571224212646,22099700,NFLX,6.100421,4.564285755157471,2.257563829421997,0.0
2004-05-06,4.107142925262451,4.107142925262451,3.9000000953674316,4.03000020980835,4.03000020980835,14217700,NFLX,6.8636546,4.742856979370117,2.8336544036865234,0.0
2004-05-12,4.199999809265137,4.241428375244141,4.0328569412231445,4.215714454650879,4.215714454650879,16821700,NFLX,6.716104,4.449999809265137,2.500389575958252,0.0
2004-05-19,4.512856960296631,4.671428680419922,4.4285712242126465,4.47857141494751,4.47857141494751,13762000,NFLX,7.2175703,4.455714225769043,0.0,-2.7389988899230957
2004-05-24,4.465714454650879,4.564285755157471,4.442857265472412,4.564285755157471,4.564285755157471,8005200,NFLX,7.233776,4.320000171661377,0.0,-2.669490337371826
2004-05-25,4.557142734527588,4.607142925262451,4.471428394317627,4.585714340209961,4.585714340209961,11377800,NFLX,7.2600946,4.260000228881836,0.0,-2.674380302429199
2004-06-01,4.627142906188965,4.714285850524902,4.5685715675354,4.657142639160156,4.657142639160156,12985000,NFLX,7.203541,4.384285926818848,0.0,-2.546398162841797
2004-06-09,4.514285564422607,4.5171427726745605,4.3685712814331055,4.471428394317627,4.471428394317627,15130500,NFLX,6.9471583,5.135714054107666,2.4757299423217773,0.0
2004-06-16,4.242856979370117,4.461428642272949,4.242856979370117,4.320000171661377,4.320000171661377,8957900,NFLX,6.371362,4.5585713386535645,2.0513620376586914,0.0
2004-06-29,4.97857141494751,5.037142753601074,4.865714073181152,4.882857322692871,4.882857322692871,15225700,NFLX,7.3800807,2.857142925262451,0.0,-2.497223377227783
2004-07-01,5.099999904632568,5.152857303619385,5.055714130401611,5.135714054107666,5.135714054107666,23076200,NFLX,7.6186957,2.895714282989502,0.0,-2.4829816818237305
2004-07-23,2.877142906188965,2.9285714626312256,2.835714340209961,2.895714282989502,2.895714282989502,14597100,NFLX,6.9131765,2.1400001049041744,0.0,-4.017462253570557
2004-08-03,2.892857074737549,2.895714282989502,2.75,2.75,2.75,7212100,NFLX,6.36509,2.2085714340209956,0.0,-3.6150898933410645
2004-08-05,2.5114285945892334,2.575714349746704,2.4200000762939453,2.442857027053833,2.442857027053833,21088200,NFLX,4.8053403,2.177142858505249,0.0,-2.362483263015747
2004-08-10,2.390000104904175,2.51285719871521,2.3457143306732178,2.4485714435577393,2.4485714435577393,18316900,NFLX,4.1365676,1.9928570985794067,0.0,-1.6879961490631104
2004-08-17,2.244285821914673,2.3785715103149414,2.211428642272949,2.22428560256958,2.22428560256958,9687300,NFLX,5.1143513,2.1528570652008057,0.0,-2.8900656700134277
2004-08-19,2.2742857933044434,2.307142972946167,2.200000047683716,2.2642858028411865,2.2642858028411865,5969600,NFLX,5.361799,2.1342856884002686,0.0,-3.09751296043396
2004-08-20,2.2642858028411865,2.2857143878936768,2.221428632736206,2.26285719871521,2.26285719871521,7652400,NFLX,5.4107833,2.259999990463257,0.0,-3.147926092147827
2004-08-31,2.054285764694214,2.085714340209961,1.9785714149475098,1.9928570985794067,1.9928570985794067,9807000,NFLX,4.6438885,2.4071428775787354,2.6510313749313354,0.0
2004-09-01,2.0014286041259766,2.0742857456207275,1.985714316368103,2.038571357727051,2.038571357727051,12443200,NFLX,4.4489837,2.4000000953674316,2.410412311553955,0.0
2004-09-14,2.2857143878936768,2.335714340209961,2.2142856121063232,2.3314285278320312,2.3314285278320312,11991000,NFLX,5.567823,2.578571319580078,3.2363944053649902,0.0
2004-09-16,2.3085713386535645,2.5357143878936768,2.2842857837677,2.4414286613464355,2.4414286613464355,24628800,NFLX,5.629403,2.505714178085327,3.187974452972412,0.0
2004-10-06,2.4957141876220703,2.607142925262451,2.484285831451416,2.5642857551574707,2.5642857551574707,26757500,NFLX,4.805528,1.382857084274292,0.0,-2.2412424087524414
2004-10-08,2.471428632736206,2.531428575515747,2.392857074737549,2.3942856788635254,2.3942856788635254,15282400,NFLX,5.9658246,1.3528571128845215,0.0,-3.5715389251708984
2004-10-12,2.5657143592834473,2.567142963409424,2.442857027053833,2.468571424484253,2.468571424484253,19359200,NFLX,6.3281465,1.4157142639160156,0.0,-3.859575033187866
2004-10-20,1.427142858505249,1.4714285135269165,1.4214285612106323,1.4428571462631226,1.4428571462631226,21590100,NFLX,8.401626,1.48285710811615,6.9587684869766235,0.0
2004-10-21,1.4742857217788696,1.4785714149475098,1.4242857694625854,1.4385714530944824,1.4385714530944824,20239800,NFLX,7.623466,1.5357142686843872,6.184894561767578,0.0
2004-10-25,1.4171428680419922,1.4500000476837158,1.3899999856948853,1.427142858505249,1.427142858505249,21840000,NFLX,6.2139635,1.604285717010498,4.786820650100708,0.0
2004-10-26,1.4199999570846558,1.4199999570846558,1.3642857074737549,1.3728570938110352,1.3728570938110352,16711100,NFLX,5.8822355,1.5457142591476438,4.509378433227539,0.0
2004-10-27,1.341428518295288,1.4057142734527588,1.3214285373687744,1.382857084274292,1.382857084274292,25517100,NFLX,5.534268,1.494285702705383,4.151410818099976,0.0
2004-10-29,1.3642857074737549,1.3857142925262451,1.3428571224212646,1.3528571128845215,1.3528571128845215,15493100,NFLX,4.994792,1.6071428060531614,3.641934871673584,0.0
2004-11-08,1.6014286279678345,1.604285717010498,1.5357142686843872,1.5514285564422607,1.5514285564422607,16835700,NFLX,3.8346741,1.6257143020629883,2.28324556350708,0.0
2004-11-17,1.5085713863372803,1.5714285373687744,1.4757143259048462,1.4942857027053833,1.4942857027053833,20257300,NFLX,4.1247997,1.6757142543792722,2.6305140256881714,0.0
2004-11-18,1.6871428489685059,1.7542856931686401,1.645714282989502,1.7028571367263794,1.7028571367263794,80208800,NFLX,3.7224538,1.6771428585052488,0.0,-2.0195966958999634
2004-11-24,1.559999942779541,1.6399999856948853,1.5257142782211304,1.6228570938110352,1.6228570938110352,11893700,NFLX,4.8228264,1.9085714817047117,3.1999692916870117,0.0
2004-11-26,1.6342856884002686,1.6399999856948853,1.6071428060531616,1.6214286088943481,1.6214286088943481,4377800,NFLX,5.1542726,1.854285717010498,3.5328439474105835,0.0
2004-11-30,1.6442856788635254,1.6571428775787354,1.5800000429153442,1.6257143020629883,1.6257143020629883,7964600,NFLX,5.2475305,1.7999999523162842,3.6218161582946777,0.0
2004-12-23,1.6885714530944824,1.6928571462631226,1.5885714292526245,1.6471428871154785,1.6471428871154785,27583500,NFLX,4.1456733,1.618571400642395,0.0,-2.498530387878418
2005-01-03,1.7999999523162842,1.7999999523162842,1.645714282989502,1.7028571367263794,1.7028571367263794,11334400,NFLX,5.1467714,1.618571400642395,0.0,-3.443914294242859
2005-01-31,1.6200000047683716,1.6542856693267822,1.6071428060531616,1.6428571939468384,1.6428571939468384,6279000,NFLX,4.661656,1.458571434020996,0.0,-3.0187987089157104
2005-02-14,1.6142857074737549,1.6214286088943481,1.587142825126648,1.5942857265472412,1.5942857265472412,4473000,NFLX,4.4256606,1.4457142353057861,0.0,-2.8313748836517334
2005-02-15,1.6071428060531616,1.6428571939468384,1.5842857360839844,1.6071428060531616,1.6071428060531616,7910000,NFLX,4.356314,1.4299999475479126,0.0,-2.7491713762283325
2005-02-22,1.514285683631897,1.5357142686843872,1.4500000476837158,1.458571434020996,1.458571434020996,6493900,NFLX,3.9611201,1.3142857551574707,0.0,-2.5025486946105957
2005-02-24,1.4500000476837158,1.4957143068313599,1.4299999475479126,1.485714316368103,1.485714316368103,5311600,NFLX,4.0325828,1.3142857551574707,0.0,-2.5468684434890747
2005-02-25,1.527142882347107,1.5828571319580078,1.5214285850524902,1.5700000524520874,1.5700000524520874,29469300,NFLX,3.9358943,1.3142857551574707,0.0,-2.3658941984176636
2005-02-28,1.5828571319580078,1.585714340209961,1.5,1.5285714864730835,1.5285714864730835,6608000,NFLX,3.9381044,1.3300000429153442,0.0,-2.409532904624939
2005-03-03,1.527142882347107,1.5557142496109009,1.5,1.5085713863372803,1.5085713863372803,7331800,NFLX,4.1702847,1.2899999618530273,0.0,-2.6617133617401123
2005-03-17,1.3171428442001343,1.3200000524520874,1.3071428537368774,1.3142857551574707,1.3142857551574707,4554900,NFLX,4.014926,1.7157143354415894,2.7006402015686035,0.0
2005-03-29,1.4042856693267822,1.481428623199463,1.3928571939468384,1.4428571462631226,1.4428571462631226,10157700,NFLX,4.0323524,1.6599999666213987,2.589495301246643,0.0
2005-03-30,1.4471428394317627,1.472857117652893,1.414285659790039,1.4642857313156128,1.4642857313156128,5640600,NFLX,4.0991383,1.635714292526245,2.6348525285720825,0.0
2005-04-06,1.5614285469055176,1.600000023841858,1.5428571701049805,1.585714340209961,1.585714340209961,9058700,NFLX,4.3425493,1.6428571939468384,2.7568349838256836,0.0
2005-04-07,1.5771428346633911,1.6242856979370117,1.5614285469055176,1.6057143211364746,1.6057143211364746,7477400,NFLX,4.3648825,1.6442856788635254,2.7591681480407715,0.0
2005-04-11,1.7200000286102295,1.7200000286102295,1.6428571939468384,1.6985714435577393,1.6985714435577393,7508200,NFLX,4.252594,1.652857184410095,0.0,-2.5540225505828857
2005-04-27,1.6100000143051147,1.6714285612106323,1.6100000143051147,1.6428571939468384,1.6428571939468384,4319000,NFLX,4.3720937,2.2142856121063232,2.7292364835739136,0.0
2005-05-02,1.6471428871154785,1.662857174873352,1.617142915725708,1.6528571844100952,1.6528571844100952,3019800,NFLX,4.7057076,2.221428632736206,3.052850365638733,0.0
2005-05-06,1.6357142925262451,1.6571428775787354,1.6285713911056519,1.6528571844100952,1.6528571844100952,2864400,NFLX,4.3624077,2.078571319580078,2.7095504999160767,0.0
2005-05-13,1.9557143449783325,2.085714340209961,1.9442857503890991,2.0399999618530273,2.0399999618530273,22964200,NFLX,3.8504958,2.174285650253296,1.8104958534240723,0.0
2005-05-27,2.101428508758545,2.127142906188965,2.069999933242798,2.078571319580078,2.078571319580078,4358900,NFLX,6.07115,2.4557142257690425,3.9925785064697266,0.0
2005-05-31,2.0771429538726807,2.091428518295288,2.041428565979004,2.041428565979004,2.041428565979004,5401900,NFLX,6.172438,2.380000114440918,4.131009578704834,0.0
2005-06-08,2.151428461074829,2.164285659790039,2.107142925262451,2.122857093811035,2.122857093811035,3701600,NFLX,5.038784,2.3342857360839844,2.915926933288574,0.0
2005-06-17,2.5214285850524902,2.541428565979004,2.442857027053833,2.4600000381469727,2.4600000381469727,7092400,NFLX,4.9312744,2.458571434020996,0.0,-2.4712743759155273
2005-06-20,2.4285714626312256,2.4600000381469727,2.4000000953674316,2.455714225769043,2.455714225769043,4256700,NFLX,4.939185,2.4071428775787354,0.0,-2.483470916748047
2005-06-22,2.3271429538726807,2.414285659790039,2.3114285469055176,2.359999895095825,2.359999895095825,6835500,NFLX,4.903676,2.357142925262451,0.0,-2.5436761379241943
2005-06-23,2.3528571128845215,2.3842856884002686,2.2842857837677,2.2928571701049805,2.2928571701049805,4981200,NFLX,4.8599653,2.342857122421265,2.567108154296875,0.0
2005-06-24,2.2857143878936768,2.297142744064331,2.107142925262451,2.252857208251953,2.252857208251953,16706900,NFLX,4.6552386,2.325714349746704,2.402381420135498,0.0
2005-07-14,2.369999885559082,2.385714292526245,2.319999933242798,2.357142925262451,2.357142925262451,5567100,NFLX,5.020897,2.9485714435577393,2.6637539863586426,0.0
2005-07-20,2.3157143592834473,2.427142858505249,2.3142857551574707,2.4128570556640625,2.4128570556640625,4430300,NFLX,4.9336214,2.981428623199463,2.5207643508911133,0.0
2005-07-28,2.799999952316284,2.8028571605682373,2.677142858505249,2.7014286518096924,2.7014286518096924,11211900,NFLX,4.796619,3.0585713386535645,2.0951902866363525,0.0
2005-07-29,2.7200000286102295,2.747142791748047,2.648571491241455,2.651428461074829,2.651428461074829,6930000,NFLX,5.2973,3.054285764694214,2.64587140083313,0.0
2005-08-03,2.7957143783569336,3.0242857933044434,2.7957143783569336,2.984285831451416,2.984285831451416,23382800,NFLX,5.874129,3.005714178085327,2.889842987060547,0.0
2005-08-05,2.950000047683716,3.0071427822113037,2.9342856407165527,2.9957141876220703,2.9957141876220703,8036700,NFLX,6.172728,3.027142763137817,3.177013874053955,0.0
2005-08-15,3.1242856979370117,3.208571434020996,3.1214284896850586,3.1385715007781982,3.1385715007781982,7940800,NFLX,6.101641,3.2514286041259766,2.9630696773529053,0.0
2005-08-22,3.069999933242798,3.1128571033477783,3.0214285850524902,3.0642857551574707,3.0642857551574707,4164300,NFLX,5.847836,3.481428623199463,2.783550262451172,0.0
2005-08-25,3.0085713863372803,3.0642857551574707,3.0042858123779297,3.0085713863372803,3.0085713863372803,1989400,NFLX,5.7243767,3.4571428298950195,2.7158052921295166,0.0
2005-09-12,3.5971429347991943,3.640000104904175,3.502857208251953,3.601428508758545,3.601428508758545,9025800,NFLX,5.8524356,3.8057143688201904,2.251007080078125,0.0
2005-09-19,3.4785714149475098,3.481428623199463,3.2857143878936768,3.3242857456207275,3.3242857456207275,8695400,NFLX,5.8817067,4.098571300506592,2.5574209690093994,0.0
2005-09-20,3.3314285278320312,3.417142868041992,3.2771427631378174,3.3114285469055176,3.3114285469055176,5987100,NFLX,5.9291973,4.03000020980835,2.6177687644958496,0.0
2005-09-23,3.380000114440918,3.4885714054107666,3.2985713481903076,3.452857255935669,3.452857255935669,6043800,NFLX,6.102665,4.108571529388428,2.6498076915740967,0.0
2005-09-29,3.5242857933044434,3.562857151031494,3.4757142066955566,3.4857141971588135,3.4857141971588135,9803500,NFLX,6.1407433,3.661428689956665,2.655029058456421,0.0
